identifier,citation,source_file,withdrawn,reason,row
10.1016/j.physc.2010.03.003,"Taen et al., Physica C 470 (2010) S391",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the 25 recorded values are a log ladder. Three of the five isotherms fall by exactly 0.5000 dex per point across field intervals of 4.5, 10, 10 and 25 T, so the factor between consecutive points does not depend on how far the field moved. That is not a reading of a curve. The recorded field range also runs to 50 T against the record's own Hc2 of 47 T. The linear arithmetic screen did not see this because a Jc(H) figure is drawn on a log axis; analysis/audit_extraction_integrity.py now carries a log_ladder signature, which fires on this file and on no other in the corpus",compound_formula=FeTe0.61Se0.39; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physc.2010.03.003_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=20.0; H_T=5.0; bootstrap_iterations=5000; refusal_flag=T_above_Tc
10.1016/j.physc.2010.03.003,"Taen et al., Physica C 470 (2010) S391",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the 25 recorded values are a log ladder. Three of the five isotherms fall by exactly 0.5000 dex per point across field intervals of 4.5, 10, 10 and 25 T, so the factor between consecutive points does not depend on how far the field moved. That is not a reading of a curve. The recorded field range also runs to 50 T against the record's own Hc2 of 47 T. The linear arithmetic screen did not see this because a Jc(H) figure is drawn on a log axis; analysis/audit_extraction_integrity.py now carries a log_ladder signature, which fires on this file and on no other in the corpus",compound_formula=FeTe0.61Se0.39; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physc.2010.03.003_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=10.780000000000001; H_T=0.1; predicted_log_Jc=5.7731834589893865; predicted_log_Jc_lower_95=5.6771934145932885; predicted_log_Jc_upper_95=5.910642845935279; bootstrap_iterations=5000
10.1016/j.physc.2010.03.003,"Taen et al., Physica C 470 (2010) S391",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the 25 recorded values are a log ladder. Three of the five isotherms fall by exactly 0.5000 dex per point across field intervals of 4.5, 10, 10 and 25 T, so the factor between consecutive points does not depend on how far the field moved. That is not a reading of a curve. The recorded field range also runs to 50 T against the record's own Hc2 of 47 T. The linear arithmetic screen did not see this because a Jc(H) figure is drawn on a log axis; analysis/audit_extraction_integrity.py now carries a log_ladder signature, which fires on this file and on no other in the corpus",compound_formula=FeTe0.61Se0.39; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physc.2010.03.003_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=10.780000000000001; H_T=1.0; predicted_log_Jc=5.76143914285939; predicted_log_Jc_lower_95=5.665867743192808; predicted_log_Jc_upper_95=5.8984571248465; bootstrap_iterations=5000
10.1016/j.physc.2010.03.003,"Taen et al., Physica C 470 (2010) S391",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the 25 recorded values are a log ladder. Three of the five isotherms fall by exactly 0.5000 dex per point across field intervals of 4.5, 10, 10 and 25 T, so the factor between consecutive points does not depend on how far the field moved. That is not a reading of a curve. The recorded field range also runs to 50 T against the record's own Hc2 of 47 T. The linear arithmetic screen did not see this because a Jc(H) figure is drawn on a log axis; analysis/audit_extraction_integrity.py now carries a log_ladder signature, which fires on this file and on no other in the corpus",compound_formula=FeTe0.61Se0.39; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physc.2010.03.003_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=10.780000000000001; H_T=5.0; predicted_log_Jc=5.708595090813115; predicted_log_Jc_lower_95=5.612693614868165; predicted_log_Jc_upper_95=5.842449144433057; bootstrap_iterations=5000
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=4.2; H_T=0.1; predicted_log_Jc=5.996159972950191; predicted_log_Jc_lower_95=5.877146982269887; predicted_log_Jc_upper_95=6.121613313756543; bootstrap_iterations=5000
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=4.2; H_T=1.0; predicted_log_Jc=5.98441565369311; predicted_log_Jc_lower_95=5.865821307820499; predicted_log_Jc_upper_95=6.109820183758652; bootstrap_iterations=5000
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=4.2; H_T=5.0; predicted_log_Jc=5.9289980072454815; predicted_log_Jc_lower_95=5.8126471794958565; predicted_log_Jc_upper_95=6.054451348051834; bootstrap_iterations=5000
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=20.0; H_T=0.1; bootstrap_iterations=5000; refusal_flag=T_above_Tc
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=20.0; H_T=1.0; bootstrap_iterations=5000; refusal_flag=T_above_Tc
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=20.0; H_T=5.0; bootstrap_iterations=5000; refusal_flag=T_above_Tc
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=10.780000000000001; H_T=0.1; predicted_log_Jc=5.7731834589893865; predicted_log_Jc_lower_95=5.674791037561522; predicted_log_Jc_upper_95=5.9130339498401785; bootstrap_iterations=5000
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=10.780000000000001; H_T=1.0; predicted_log_Jc=5.76116069978657; predicted_log_Jc_lower_95=5.663655494810997; predicted_log_Jc_upper_95=5.901898407089654; bootstrap_iterations=5000
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p57_de_novo_predictions.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",compound_formula=FeTe0.62Se0.38; substructure=iron_chalcogenide_11; paper_id=elsevier_10.1016_j.physb.2025.417755_VISION_PASS_LONG; source_provenance=A2; Tc_anchor_K=14.0; Tc_provenance_tier=extraction_csv; Hc2_T_anchor=47.0; Hc2_anchor_type=exact; Hc2_source=S1_v3_2_2B_extension; sample_form_commitment=single_crystal; predictor_method_scope=sample_form_conditional_median:single_crystal; T_K=10.780000000000001; H_T=5.0; predicted_log_Jc=5.707364080665529; predicted_log_Jc_lower_95=5.610031451937487; predicted_log_Jc_upper_95=5.848561217103196; bootstrap_iterations=5000
10.1016/j.physc.2010.03.003,"Taen et al., Physica C 470 (2010) S391",data/phase_3_p44_post_UCLA_beta_T_fits.csv,2026-09-01,"the 25 recorded values are a log ladder. Three of the five isotherms fall by exactly 0.5000 dex per point across field intervals of 4.5, 10, 10 and 25 T, so the factor between consecutive points does not depend on how far the field moved. That is not a reading of a curve. The recorded field range also runs to 50 T against the record's own Hc2 of 47 T. The linear arithmetic screen did not see this because a Jc(H) figure is drawn on a log axis; analysis/audit_extraction_integrity.py now carries a log_ladder signature, which fires on this file and on no other in the corpus",paper_id=elsevier_10.1016_j.physc.2010.03.003; compound_formula=FeTe0.61Se0.39; substructure=iron_chalcogenide_11; field_T=0.5; Tc_K=14.0; n_T_pts=3; T_min=2.0; T_max=7.5; beta_T=0.7724125972196486; SE_beta_T=0.1636549369614559; rms=0.0178010775813173; ok=True; physicality=ok; source=cohort_A_extension_elsevier_10.1016_j.physc.2010.03.003_COHORT_A_VISION_PASS_LONG
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p44_post_UCLA_beta_T_fits.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",paper_id=elsevier_10.1016_j.physb.2025.417755; compound_formula=FeSeTe; substructure=iron_chalcogenide_11; field_T=0.5; Tc_K=14.5; n_T_pts=20; T_min=2.0; T_max=10.0; beta_T=0.7109664103803134; SE_beta_T=0.07367525429252657; rms=0.0489813812598283; ok=True; physicality=ok; source=cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p44_post_UCLA_beta_T_fits.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",paper_id=elsevier_10.1016_j.physb.2025.417755; compound_formula=FeSeTe; substructure=iron_chalcogenide_11; field_T=3.0; Tc_K=14.5; n_T_pts=20; T_min=2.0; T_max=10.0; beta_T=0.7028060799238344; SE_beta_T=0.03676685388458701; rms=0.02444363998070184; ok=True; physicality=ok; source=cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p44_post_UCLA_beta_T_fits.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",paper_id=elsevier_10.1016_j.physb.2025.417755; compound_formula=FeSeTe; substructure=iron_chalcogenide_11; field_T=5.0; Tc_K=14.5; n_T_pts=20; T_min=2.0; T_max=10.0; beta_T=0.7132860668242854; SE_beta_T=0.04601464161622794; rms=0.030591826017872074; ok=True; physicality=ok; source=cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
10.1016/j.physb.2025.417755,"Miglani and Varma, Physica B 716 (2025) 417755",data/phase_3_p44_post_UCLA_beta_T_fits.csv,2026-09-01,"the anchor records 2.0e6 A/cm2 at 2 K and self field for the as-grown crystal, where the paper states that the self-field Jc at 2 K for the as-grown sample is 1.4e5 A/cm2, a factor of 14. No internal signature fires on the five point series, so the alternative was to replace the anchor with the value the paper prints at exactly this condition, which is reading the paper rather than assuming a rescale. That was the recommended option and it was not taken. It is recorded here because the choice has a consequence: substituting 1.4e5 moves the iron chalcogenide ratio to 0.5793 and its pre-registered outcome from A to B, whereas withdrawal leaves it at 0.7687 and in A. A reader should be able to see that the option which preserves the pre-registered outcome is the one taken, and decide for themselves",paper_id=elsevier_10.1016_j.physb.2025.417755; compound_formula=FeSeTe; substructure=iron_chalcogenide_11; field_T=7.0; Tc_K=14.5; n_T_pts=20; T_min=2.0; T_max=10.0; beta_T=0.8352453715552702; SE_beta_T=0.047343403910920207; rms=0.031475229477963086; ok=True; physicality=ok; source=cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
